age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
1,454,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,353,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,215,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,163,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,121,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,185,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,297,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,266,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,491,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,303,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,112,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,61,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,306,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,1027,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,831,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,510,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,338,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,107,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,138,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,210,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,58,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,305,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,349,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,312,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,283,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,55,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,360,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,216,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,327,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,317,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,76,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,202,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,108,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,301,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,460,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,194,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,165,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,64,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,141,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,82,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,84,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,89,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,136,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,158,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,161,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,203,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,54,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,632,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,158,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,192,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,144,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,251,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,319,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,635,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,584,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,157,8,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,606,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,78,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,119,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,192,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,214,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,1720,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,355,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,452,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,819,3,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,623,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,294,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,63,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,280,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,518,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,336,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,171,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,326,6,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,55,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,302,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,323,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,346,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,291,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,426,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,107,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,483,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,289,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,262,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,52,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,517,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,71,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,554,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,96,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,59,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,228,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,242,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,150,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,154,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,658,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,117,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,362,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,124,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,145,12,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,1061,4,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,268,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,237,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,378,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,171,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,286,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,392,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,218,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,21,35,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,116,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,201,9,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,1344,3,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,520,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,137,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,82,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,687,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,212,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,243,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,160,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,49,7,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,65,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,376,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,476,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,379,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,141,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,155,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,90,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,17,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,140,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,187,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,136,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,416,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,389,7,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,283,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,554,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,17,11,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,22,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,38,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,109,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,480,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,141,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,212,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,249,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,227,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,256,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,141,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,153,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,120,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,333,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,279,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,241,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,103,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,861,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,114,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,284,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,127,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,136,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,250,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,529,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,244,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,199,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,104,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,191,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,369,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,161,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,89,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,195,6,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,214,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,1111,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,71,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,183,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,258,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,173,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,329,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,225,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,210,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,320,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,1011,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,142,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,280,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,184,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,75,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,353,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,126,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,183,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,95,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,477,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,131,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,134,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,85,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,157,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,254,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,394,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,139,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,80,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,53,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,618,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,129,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,136,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,154,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,265,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,250,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,82,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,158,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,1272,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,182,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,207,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,95,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,253,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,72,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,132,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,259,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,261,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,815,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,205,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,537,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,323,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,64,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,679,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,42,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,63,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,2122,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,618,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,183,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,199,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,296,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,206,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,133,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,317,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,107,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,97,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,128,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,75,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,296,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,74,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,402,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,126,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,65,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,389,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,99,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,99,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,194,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,420,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,191,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,697,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,96,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,138,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,110,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,55,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,45,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,175,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,139,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,153,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,80,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,185,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,128,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,349,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,62,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,72,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,51,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,570,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,99,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,173,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,184,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,272,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,166,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,42,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,127,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,85,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,225,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,761,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,42,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,206,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,781,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,125,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,113,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,92,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,16,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,51,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,89,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,205,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,125,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,128,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,91,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,65,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,194,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,147,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,112,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,82,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,25,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,85,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,285,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,61,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,174,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,42,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,92,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,130,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,44,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,145,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,238,8,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,160,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,645,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,990,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,254,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,64,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,115,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,113,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,662,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,625,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,126,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,189,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,124,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,321,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,482,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,215,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,727,3,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,189,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,127,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,196,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,87,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,112,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,290,13,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,310,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,389,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,294,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,611,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,259,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,156,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,275,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,143,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,92,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,82,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,222,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,175,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,148,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,366,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,138,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,121,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,337,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,236,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,52,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,90,10,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,426,3,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,332,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,135,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,127,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,72,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,186,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,219,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,180,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,111,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,273,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,349,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,590,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,90,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,96,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,899,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,72,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,113,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,54,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,1121,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,81,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,628,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,118,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
0,119,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,1139,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
1,97,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,171,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,1156,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,71,6,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,668,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,183,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,128,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,171,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,76,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,89,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,188,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,869,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1
0,242,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,98,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,175,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,87,8,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,100,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,89,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,31,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,205,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,167,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,108,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,180,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,31,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,494,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,96,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,133,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,161,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,130,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,136,6,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,145,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,80,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,108,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,532,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,145,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,91,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,124,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,279,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,143,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,98,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,178,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,103,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,71,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,90,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0
1,144,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0
